,name,description,duration,film_date,languages,num_speaker,published_date,url
576,James Geary: Metaphorically speaking,"Aphorism enthusiast and author James Geary waxes on a fascinating fixture of human language: the metaphor. Friend of scribes from Aristotle to Elvis, metaphor can subtly influence the decisions we make, Geary says.",570,1248393600,29,1,1261064880,"https://www.ted.com/talks/james_geary_metaphorically_speaking
"
577,Shaffi Mather: A new way to fight corruption,"Shaffi Mather explains why he left his first career to become a social entrepreneur, providing life-saving transportation with his company 1298 for Ambulance. Now, he has a new idea and plans to begin a company to fight the booming business of corruption in public service, eliminating it one bribe at a time.",641,1257379200,23,1,1261385400,"https://www.ted.com/talks/shaffi_mather_a_new_way_to_fight_corruption
"
578,Steven  Cowley: Fusion is energy's future,"Physicist Steven Cowley is certain that nuclear fusion is the only truly sustainable solution to the fuel crisis. He explains why fusion will work -- and details the projects that he and many others have devoted their lives to, working against the clock to create a new source of energy.",594,1248220800,29,1,1261471260,"https://www.ted.com/talks/steven_cowley_fusion_is_energy_s_future
"
579,Asher Hasan: My message of peace from Pakistan,"One of a dozen Pakistanis who came to TEDIndia despite security hassles entering the country, TED Fellow Asher Hasan shows photos of ordinary Pakistanis that drive home a profound message for citizens of all nations: look beyond disputes, and see the humanity we share.",268,1257465600,33,1,1261555680,"https://www.ted.com/talks/asher_hasan_s_message_of_peace_from_pakistan
"
580,Michael Sandel: What's the right thing to do?,"Is torture ever justified? Would you steal a drug that your child needs to survive? Is it sometimes wrong to tell the truth? How much is one human life worth? In the ""Justice"" program that bears his name, Harvard professor Michael Sandel probes these questions -- and asks what you think, and why.",3296,1125532800,0,1,1261572360,"https://www.ted.com/talks/michael_sandel_what_s_the_right_thing_to_do
"
581,Cat Laine: Engineering a better life for all,"At the BIF innovation summit, Cat Laine draws on the Greek myth of Tantalus to explain the frustration developing countries face. She shows how we might help communities rich in human capital, but poor in resources and infrastructure, with cleverly engineered solutions.",889,1254873600,0,1,1261572540,"https://www.ted.com/talks/cat_laine_engineering_a_better_life_for_all
"
582,Bertrand Piccard: My solar-powered adventure,"For the dawn of a new decade, adventurer Bertrand Piccard offers us a challenge: Find motivation in what seems impossible. He shares his own plans to do what many say can't be done -- to fly around the world, day and night, in a solar-powered aircraft.",1066,1248393600,26,1,1262333280,"https://www.ted.com/talks/bertrand_piccard_s_solar_powered_adventure
"
583,Vilayanur Ramachandran: The neurons that shaped civilization,"Neuroscientist Vilayanur Ramachandran outlines the fascinating functions of mirror neurons. Only recently discovered, these neurons allow us to learn complex social behaviors, some of which formed the foundations of human civilization as we know it.",463,1257379200,41,1,1262590200,"https://www.ted.com/talks/vs_ramachandran_the_neurons_that_shaped_civilization
"
584,Nick Veasey: Exposing the invisible,"Nick Veasey shows outsized X-ray images that reveal the otherworldly inner workings of familiar objects -- from the geometry of a wildflower to the anatomy of a Boeing 747. Producing these photos is dangerous and painstaking, but the reward is a superpower: looking at what the human eye can't see.",798,1248393600,20,1,1262682780,"https://www.ted.com/talks/nick_veasey_exposing_the_invisible_1
"
585,Dan Buettner: How to live to be 100+,"To find the path to long life and health, Dan Buettner and team study the world's ""Blue Zones,"" communities whose elders live with vim and vigor to record-setting age. In his talk, he shares the 9 common diet and lifestyle habits that keep them spry past age 100.",1179,1251849600,32,1,1262768400,"https://www.ted.com/talks/dan_buettner_how_to_live_to_be_100
"
586,Romulus Whitaker: The real danger lurking in the water,"The gharial and king cobra are two of India's most iconic reptiles, and they're endangered because of polluted waterways. Conservationist Romulus Whitaker shows rare footage of these magnificent animals and urges us to save the rivers that sustain their lives and our own.",1038,1257379200,23,1,1262855640,"https://www.ted.com/talks/romulus_whitaker_the_real_danger_lurking_in_the_water
"
587,Herbie Hancock: An all-star set,"Legendary jazz musician Herbie Hancock delivers a stunning performance alongside two old friends -- past drummer for the Headhunters, Harvey Mason, and bassist Marcus Miller. Listen to the end to hear them sweeten the classic ""Watermelon Man.""",1505,1233878400,31,1,1262933280,"https://www.ted.com/talks/herbie_hancock_s_all_star_set
"
588,Randy Pausch: Really achieving your childhood dreams,"In 2007, Carnegie Mellon professor Randy Pausch, who was dying of pancreatic cancer, delivered a one-of-a-kind last lecture that made the world stop and pay attention. This moving talk will teach you how to really achieve your childhood dreams. Unmissable.",4587,1190073600,0,1,1262950320,"https://www.ted.com/talks/randy_pausch_really_achieving_your_childhood_dreams
"
589,Robert Sapolsky: The uniqueness of humans,"At Stanford University, primatologist Robert Sapolsky offers a fascinating and funny look at human behaviors which the rest of the animal kingdom would consider bizarre.",2246,1252424400,0,1,1262961540,"https://www.ted.com/talks/robert_sapolsky_the_uniqueness_of_humans
"
590,Matt Weinstein: What Bernie Madoff couldn't steal from me,Matt Weinstein lost his life savings to Bernie Madoff's notorious scam. But his response to the disaster is unexpectedly hopeful.,510,1237024800,0,1,1263027540,"https://www.ted.com/talks/matt_weinstein_what_bernie_madoff_couldn_t_steal_from_me
"
591,"Kartick Satyanarayan: How we rescued the ""dancing"" bears""","Traditionally, the Kalandar community of India has survived by capturing sloth bear cubs and training them to ""dance"" through extreme cruelty. Kartick Satyanarayan has been able to put an end to this centuries-old practice, and in so doing discovered a lesson of wider significance: make the practitioners part of the solution.",242,1257465600,32,1,1263196860,"https://www.ted.com/talks/kartick_satyanarayan_how_we_rescued_the_dancing_bears
"
592,"Kiran Sethi: Kids, take charge","Kiran Bir Sethi shows how her groundbreaking Riverside School in India teaches kids life's most valuable lesson: ""I can."" Watch her students take local issues into their own hands, lead other young people, even educate their parents.",572,1257465600,36,1,1263286020,"https://www.ted.com/talks/kiran_bir_sethi_teaches_kids_to_take_charge
"
593,"Lalitesh Katragadda: Making maps to fight disaster, build economies","As of 2005, only 15 percent of the world was mapped. This slows the delivery of aid after a disaster -- and hides the economic potential of unused lands and unknown roads. In this short talk, Google's Lalitesh Katragadda demos Map Maker, a group map-making tool that people around the globe are using to map their world.",174,1257724800,48,1,1263373860,"https://www.ted.com/talks/lalitesh_katragadda_making_maps_to_fight_disaster_build_economies
"
594,Edwidge Danticat: Stories of Haiti,"In the midst of an earlier crisis, Haitian author Edwidge Danticat reminds us of the contributions of Haiti's vibrant culture and people. This reading offers a timely message for today -- as the nation struggles in the aftermath of a devastating earthquake.",3573,1097625600,0,1,1263481440,"https://www.ted.com/talks/edwidge_danticat_stories_of_haiti
"
595,Charles Fleischer: All things are Moleeds,"In a presentation that can only be described as epic, comedian Charles Fleischer delivers a hysterical send-up of a time-honored TED theme: the map. Geometry, numbers, charts and stamp art also factor in (somehow), as he weaves together a unique theory of everything called ""Moleeds.""",1083,1109808000,20,1,1263549540,"https://www.ted.com/talks/charles_fleischer_insists_all_things_are_moleeds
"
596,David Blaine: How I held my breath for 17 minutes,"In this highly personal talk from TEDMED, magician and stuntman David Blaine describes what it took to hold his breath underwater for 17 minutes -- a world record (only two minutes shorter than this entire talk!) -- and what his often death-defying work means to him. Warning: do NOT try this at home.",1219,1256601600,34,1,1263889320,"https://www.ted.com/talks/david_blaine_how_i_held_my_breath_for_17_min
"
597,Ravin Agrawal: 10 young Indian artists to watch,"Collector Ravin Agrawal delivers a glowing introduction to 10 of India's most exciting young contemporary artists. Working in a variety of media, each draws on their local culture for inspiration.",394,1257465600,24,1,1263978900,"https://www.ted.com/talks/ravin_agrawal_10_young_indian_artists_to_watch
"
598,Anthony Atala: Growing new organs,"Anthony Atala's state-of-the-art lab grows human organs -- from muscles to blood vessels to bladders, and more. At TEDMED, he shows footage of his bio-engineers working with some of its sci-fi gizmos, including an oven-like bioreactor (preheat to 98.6 F) and a machine that ""prints"" human tissue.",1072,1256083200,33,1,1264063980,"https://www.ted.com/talks/anthony_atala_growing_organs_engineering_tissue
"
599,"Sivamani: Rhythm is everything, everywhere","Percussionist Sivamani delivers one of TED's liveliest and most inventive performances yet. He uses traditional Western and Eastern instruments to create a rhythmic tour de force, along with a tub of water, corrugated metal, spoons, luggage, our stage props and even a little audience participation.",1000,1257465600,0,1,1264148640,"https://www.ted.com/talks/sivamani_rhythm_is_everything_everywhere
"
600,Richard Dawkins: Growing up in the universe,"At the Royal Institution in 1991, Richard Dawkins asks us to look at our universe with new eyes. Packed with big questions and illuminating visuals, this memorable journey through the history of life magnifies the splendor of evolution and our place in it.",3475,693238260,0,1,1264252200,"https://www.ted.com/talks/richard_dawkins_growing_up_in_the_universe
"
601,Taylor Mali: What teachers make,"Ever heard the phrase ""Those who can't do, teach""? At the Bowery Poetry Club, slam poet Taylor Mali begs to differ, and delivers a powerful, 3-minute response on behalf of educators everywhere.",182,1131805080,0,1,1264252560,"https://www.ted.com/talks/taylor_mali_what_teachers_make
"
602,Bill Davenhall: Your health depends on where you live,"Where you live: It impacts your health as much as diet and genes do, but it's not part of your medical records. At TEDMED, Bill Davenhall shows how overlooked government geo-data (from local heart-attack rates to toxic dumpsite info) can mesh with mobile GPS apps to keep doctors in the loop. Call it ""geo-medicine.""",565,1256428800,33,1,1264411800,"https://www.ted.com/talks/bill_davenhall_your_health_depends_on_where_you_live
"
603,Joshua Prince-Ramus: Building a theater that remakes itself,"Can architects re-engineer their design process? Joshua Prince-Ramus shows how the results can be spectacular. He walks us through his fantastic re-creation of the Wyly Theater as a giant ""theatrical machine"" that reconfigures itself at the touch of a button.",1122,1255132800,22,1,1264495620,"https://www.ted.com/talks/joshua_prince_ramus_building_a_theater_that_remakes_itself
"
604,Eve Ensler: Embrace your inner girl,"In this passionate talk, Eve Ensler declares that there is a girl cell in us all -- a cell that we have all been taught to suppress. She tells heartfelt stories of girls around the world who have overcome shocking adversity and violence to reveal the astonishing strength of being a girl.",1194,1257465600,27,1,1264583400,"https://www.ted.com/talks/eve_ensler_embrace_your_inner_girl
"
605,Jane Chen: A warm embrace that saves lives,"In the developing world, access to incubators is limited by cost and distance, and millions of premature babies die each year. TED Fellow Jane Chen shows an invention that could keep millions of these infants warm -- a design that's safe, portable, low-cost and life-saving.",286,1257379200,40,1,1264669620,"https://www.ted.com/talks/jane_chen_a_warm_embrace_that_saves_lives
"
606,"Derek Sivers: Weird, or just different?","""There's a flip side to everything,"" the saying goes, and in 2 minutes, Derek Sivers shows this is true in a few ways you might not expect.",162,1257465600,69,1,1264755240,"https://www.ted.com/talks/derek_sivers_weird_or_just_different
"
607,JK Rowling: The fringe benefits of failure,"At her Harvard commencement speech, ""Harry Potter"" author JK Rowling offers some powerful, heartening advice to dreamers and overachievers, including one hard-won lesson that she deems ""worth more than any qualification I ever earned.""",1258,1212624000,0,1,1264863780,"https://www.ted.com/talks/jk_rowling_the_fringe_benefits_of_failure
"
608,Sendhil Mullainathan: Solving social problems with a nudge,"MacArthur winner Sendhil Mullainathan uses the lens of behavioral economics to study a tricky set of social problems -- those we know how to solve, but don't. We know how to reduce child deaths due to diarrhea, how to prevent diabetes-related blindness and how to implement solar-cell technology ... yet somehow, we don't or can't. Why?",1081,1257292800,23,1,1265013840,"https://www.ted.com/talks/sendhil_mullainathan
"
609,Jamie Heywood: The big idea my brother inspired,"When Jamie Heywood's brother was diagnosed with ALS, he devoted his life to fighting the disease as well. The Heywood brothers built an ingenious website where people share and track data on their illnesses -- and they discovered that the collective data had enormous power to comfort, explain and predict.",1014,1255132800,21,1,1265103420,"https://www.ted.com/talks/jamie_heywood_the_big_idea_my_brother_inspired
"
610,George Whitesides: A lab the size of a postage stamp,Traditional lab tests for disease diagnosis can be too expensive and cumbersome for the regions most in need. George Whitesides' ingenious answer is a foolproof tool that can be manufactured at virtually zero cost.,976,1248739200,20,1,1265187660,"https://www.ted.com/talks/george_whitesides_a_lab_the_size_of_a_postage_stamp
"
611,David Agus: A new strategy in the war on cancer,"Too often, says David Agus cancer treatments have a short-sighted focus on individual cells. He suggests a new, cross-disciplinary approach, using atypical drugs, computer modeling and protein analysis to diagnose and treat the whole body.",1424,1255132800,23,1,1265274000,"https://www.ted.com/talks/david_agus_a_new_strategy_in_the_war_on_cancer
"
612,"Tom Shannon, John Hockenberry: The painter and the pendulum","TED visits Tom Shannon in his Manhattan studio for an intimate look at his science-inspired art. An eye-opening, personal conversation with John Hockenberry reveals how nature's forces -- and the onset of Parkinson's tremors -- interact in his life and craft.",801,1241481600,24,2,1265360880,"https://www.ted.com/talks/tom_shannon_the_painter_and_the_pendulum
"
613,Peter Eigen: How to expose the corrupt,"Some of the world's most baffling social problems, says Peter Eigen, can be traced to systematic, pervasive government corruption, hand-in-glove with global companies. In his talk, Eigen describes the thrilling counter-attack led by his organization, Transparency International.",1021,1259539200,26,1,1265625600,"https://www.ted.com/talks/peter_eigen_how_to_expose_the_corrupt
"
614,Jamie Oliver: Teach every child about food,"Sharing powerful stories from his anti-obesity project in Huntington, West Virginia -- and a shocking image of the sugar we eat -- TED Prize winner Jamie Oliver makes the case for an all-out assault on our ignorance of food.",1313,1266624000,49,1,1265902560,"https://www.ted.com/talks/jamie_oliver
"
615,Blaise Agüera y Arcas: Augmented-reality maps,"In a demo that drew gasps at TED2010, Blaise Aguera y Arcas demos new augmented-reality mapping technology from Microsoft.",465,1265846400,28,1,1266054840,"https://www.ted.com/talks/blaise_aguera
"
616,David Cameron: The next age of government,"The leader of Britain's Conservative Party says we're entering a new era -- where governments themselves have less power (and less money) and people empowered by technology have more. Tapping into new ideas on behavioral economics, he explores how these trends could be turned into smarter policy.",839,1265760000,29,1,1266243780,"https://www.ted.com/talks/david_cameron
"
617,Aimee Mullins: The opportunity of adversity,"The thesaurus might equate ""disabled"" with synonyms like ""useless"" and ""mutilated,"" but ground-breaking runner Aimee Mullins is out to redefine the word. Defying these associations, she shows how adversity -- in her case, being born without shinbones -- actually opens the door for human potential.",1318,1255132800,33,1,1266397320,"https://www.ted.com/talks/aimee_mullins_the_opportunity_of_adversity
"
618,Bill Gates: Innovating to zero!,"At TED2010, Bill Gates unveils his vision for the world's energy future, describing the need for ""miracles"" to avoid planetary catastrophe and explaining why he's backing a dramatically different type of nuclear reactor. The necessary goal? Zero carbon emissions globally by 2050.",1669,1265932800,38,1,1266454800,"https://www.ted.com/talks/bill_gates
"
619,Kevin Kelly: Technology's epic story,"In this wide-ranging, thought-provoking talk, Kevin Kelly muses on what technology means in our lives -- from its impact at the personal level to its place in the cosmos.",992,1258675200,22,1,1266570780,"https://www.ted.com/talks/kevin_kelly_tells_technology_s_epic_story
"
620,Philip K. Howard: Four ways to fix a broken legal system,"The land of the free has become a legal minefield, says Philip K. Howard -- especially for teachers and doctors, whose work has been paralyzed by fear of suits. What's the answer? A lawyer himself, Howard has four propositions for simplifying US law.",1101,1266019200,24,1,1266743700,"https://www.ted.com/talks/philip_howard
"
621,Eric Topol: The wireless future of medicine,"Eric Topol says we'll soon use our smartphones to monitor our vital signs and chronic conditions. At TEDMED, he highlights several of the most important wireless devices in medicine's future -- all helping to keep more of us out of hospital beds.",1018,1255132800,23,1,1266916620,"https://www.ted.com/talks/eric_topol_the_wireless_future_of_medicine
"
622,Temple Grandin: The world needs all kinds of minds,"Temple Grandin, diagnosed with autism as a child, talks about how her mind works -- sharing her ability to ""think in pictures,"" which helps her solve problems that neurotypical brains might miss. She makes the case that the world needs people on the autism spectrum: visual thinkers, pattern thinkers, verbal thinkers, and all kinds of smart geeky kids.",1183,1265760000,37,1,1267001040,"https://www.ted.com/talks/temple_grandin_the_world_needs_all_kinds_of_minds
"
623,Pawan Sinha: How brains learn to see,"Pawan Sinha details his groundbreaking research into how the brain's visual system develops. Sinha and his team provide free vision-restoring treatment to children born blind, and then study how their brains learn to interpret visual data. The work offers insights into neuroscience, engineering and even autism.",1103,1257379200,30,1,1267087200,"https://www.ted.com/talks/pawan_sinha_on_how_brains_learn_to_see
"
624,Raghava KK: My 5 lives as an artist,"With endearing honesty and vulnerability, Raghava KK tells the colorful tale of how art has taken his life to new places, and how life experiences in turn have driven his multiple reincarnations as an artist -- from cartoonist to painter, media darling to social outcast, and son to father.",1075,1265932800,25,1,1267175460,"https://www.ted.com/talks/raghava_kk_five_lives_of_an_artist
"
625,Bobby McFerrin: Watch me play ... the audience!,"In this fun, 3-min performance from the World Science Festival, musician Bobby McFerrin uses the pentatonic scale to reveal one surprising result of the way our brains are wired.",184,1244592000,0,1,1267232400,"https://www.ted.com/talks/bobby_mcferrin_hacks_your_brain_with_music
"
626,Daniel Kahneman: The riddle of experience vs. memory,"Using examples from vacations to colonoscopies, Nobel laureate and founder of behavioral economics Daniel Kahneman reveals how our ""experiencing selves"" and our ""remembering selves"" perceive happiness differently. This new insight has profound implications for economics, public policy -- and our own self-awareness.",1206,1265760000,38,1,1267434300,"https://www.ted.com/talks/daniel_kahneman_the_riddle_of_experience_vs_memory
"
627,"Harsha Bhogle: The rise of cricket, the rise of India",The tale of a major global cultural phenomenon: Cricket commentator Harsha Bhogle describes the spectacular arrival of fast-paced 20-20 cricket as it parallels the rise of modern India.  He traces the game from its sleepy English roots to the current world of celebrity owners and million-dollar player contracts.,1019,1257897600,20,1,1267491600,"https://www.ted.com/talks/harsha_bhogle_the_rise_of_cricket_the_rise_of_india
"
628,Gary Flake: Is Pivot a turning point for web exploration?,"Gary Flake demos Pivot, a new way to browse and arrange massive amounts of images and data online. Built on breakthrough Seadragon technology, it enables spectacular zooms in and out of web databases, and  the discovery of patterns and links invisible in standard web browsing.",385,1265068800,24,1,1267578000,"https://www.ted.com/talks/gary_flake_is_pivot_a_turning_point_for_web_exploration
"
629,Richard Feynman: Physics is fun to imagine,"In this archival footage from BBC TV, celebrated physicist Richard Feynman explains what fire, magnets, rubber bands (and more) are like at the scale of the jiggling atoms they're made of. This accessible, enchanting conversation in physics reveals a teeming nano-world that's just plain fun to imagine.",3955,426531600,0,1,1267631820,"https://www.ted.com/talks/richard_feynman
"
630,James Cameron: Before Avatar ... a curious boy,"James Cameron's big-budget (and even bigger-grossing) films create unreal worlds all their own. In this personal talk, he reveals his childhood fascination with the fantastic -- from reading science fiction to deep-sea diving -- and how it ultimately drove the success of his blockbuster hits ""Aliens,"" ""The Terminator,"" ""Titanic"" and ""Avatar.""",1028,1265932800,36,1,1267693800,"https://www.ted.com/talks/james_cameron_before_avatar_a_curious_boy
"
631,"The LXD: In the Internet age, dance evolves ...","The LXD (the Legion of Extraordinary Dancers) electrify the TED2010 stage with an emerging global street-dance culture, revved up by the Internet.  In a preview of Jon Chu's upcoming Web series, this astonishing troupe show off their superpowers.",1008,1265068800,26,1,1267750800,"https://www.ted.com/talks/the_lxd_in_the_internet_age_dance_evolves
"
632,Srikumar Rao: Plug into your hard-wired happiness,"We all strive for happiness -- but we spend most of our lives learning to be unhappy, says Srikumar Rao. In this practical talk, he teaches how to break free of the ""I'd be happy if ..."" mental model, and embrace our hard-wired happiness.",1092,1241481600,22,1,1267802040,"https://www.ted.com/talks/srikumar_rao_plug_into_your_hard_wired_happiness
"
633,Tim Berners-Lee: The year open data went worldwide,"At TED2009, Tim Berners-Lee called for ""raw data now"" -- for governments, scientists and institutions to make their data openly available on the web. At TED University in 2010, he shows a few of the interesting results when the data gets linked up.",333,1265760000,33,1,1268040420,"https://www.ted.com/talks/tim_berners_lee_the_year_open_data_went_worldwide
"
634,Gary Lauder's new traffic sign: Take Turns,"Fifty percent of traffic accidents happen at intersections. Gary Lauder shares a brilliant and cheap idea for helping drivers move along smoothly: a new traffic sign that combines the properties of ""Stop"" and ""Yield.""",266,1265068800,31,1,1268123940,"https://www.ted.com/talks/gary_lauder_s_new_traffic_sign_take_turns
"
635,Dan Barber: How I fell in love with a fish,"Chef Dan Barber squares off with a dilemma facing many chefs today: how to keep fish on the menu. With impeccable research and deadpan humor, he chronicles his pursuit of a sustainable fish he could love, and the foodie's honeymoon he's enjoyed since discovering an outrageously delicious fish raised using a revolutionary farming method in Spain.",1142,1265760000,31,1,1268211600,"https://www.ted.com/talks/dan_barber_how_i_fell_in_love_with_a_fish
"
636,Eric Mead: The magic of the placebo,"Sugar pills, injections of nothing -- studies show that, more often than you'd expect, placebos really work. At TEDMED, magician Eric Mead does a trick to prove that, even when you know something's not real, you can still react as powerfully as if it is. (Warning: This talk is not suitable for viewers who are disturbed by needles or blood.)",545,1255132800,33,1,1268384460,"https://www.ted.com/talks/eric_mead_the_magic_of_the_placebo
"
637,Gary Vaynerchuk: Do what you love (no excuses!),"At the Web 2.0 Expo, entrepreneur Gary Vaynerchuk gives a shot in the arm to dreamers and up-and-comers who face self-doubt. The Internet has made the formula for success simpler than ever, he argues. So there's now no excuse not to do what makes you happy.",927,1221846540,0,1,1268412360,"https://www.ted.com/talks/gary_vaynerchuk_do_what_you_love_no_excuses
"
638,Mark Roth: Suspended animation is within our grasp,"Mark Roth studies suspended animation: the art of shutting down life processes and then starting them up again. It's wild stuff, but it's not science fiction. Induced by careful use of an otherwise toxic gas, suspended animation can potentially help trauma and heart attack victims survive long enough to be treated.",1093,1265068800,20,1,1268614800,"https://www.ted.com/talks/mark_roth_suspended_animation
"
639,Eric Dishman: Take health care off the mainframe,"At TEDMED, Eric Dishman makes a bold argument: The US health care system is like computing circa 1959, tethered to big, unwieldy central systems: hospitals, doctors, nursing homes. As our aging population booms, it's imperative, he says, to create personal, networked, home-based health care for all.",1001,1257897600,19,1,1268730240,"https://www.ted.com/talks/eric_dishman_take_health_care_off_the_mainframe
"
640,"Douglas Adams: Parrots, the universe and everything","Blind river dolphins, reclusive lemurs, a parrot as fearless as it is lovelorn ... Douglas Adams' close encounters with these rare and unusual animals reveal that evolution, ever ingenious, can be fickle too -- in a University of California talk that sparkles with his trademark satiric wit.",5256,989971200,0,1,1268762040,"https://www.ted.com/talks/douglas_adams_parrots_the_universe_and_everything
"
641,Jane McGonigal: Gaming can make a better world,"Games like World of Warcraft give players the means to save worlds, and incentive to learn the habits of heroes. What if we could harness this gamer power to solve real-world problems? Jane McGonigal says we can, and explains how.",1203,1265932800,34,1,1268816460,"https://www.ted.com/talks/jane_mcgonigal_gaming_can_make_a_better_world
"
642,Ken Kamler: Medical miracle on Everest,"The second deadliest day in the history of Mount Everest climbs happened in 1996 -- and Ken Kamler was the only doctor on the mountain that day. He shares the incredible story of the climbers' battle to save lives in extreme conditions, and uses brain imaging technology to map the medical miracle of one man who survived roughly 36 hours buried in the snow.",1249,1255132800,24,1,1268894820,"https://www.ted.com/talks/ken_kamler_medical_miracle_on_everest
"
643,Shekhar Kapur: We are the stories we tell ourselves,"Where does creative inspiration spring from? At TEDIndia, Hollywood/Bollywood director Shekhar Kapur (""Elizabeth,"" ""Mr. India"") pinpoints his source of creativity: sheer, utter panic. He shares a powerful way to unleash your inner storyteller.",1274,1257897600,26,1,1268987580,"https://www.ted.com/talks/shekhar_kapur_we_are_the_stories_we_tell_ourselves
"
644,Sam Harris: Science can answer moral questions,"Questions of good and evil, right and wrong are commonly thought unanswerable by science. But Sam Harris argues that science can -- and should -- be an authority on moral issues, shaping human values and setting out what constitutes a good life.",1386,1265846400,39,1,1269249180,"https://www.ted.com/talks/sam_harris_science_can_show_what_s_right
"
645,Juliana Machado Ferreira: The fight to end rare-animal trafficking in Brazil,"Biologist Juliana Machado Ferreira, a TED Senior Fellow, talks about her work helping to save birds and other animals stolen from the wild in Brazil. Once these animals are seized from smugglers, she asks, then what?",334,1265068800,31,1,1269342060,"https://www.ted.com/talks/juliana_machado_ferreira
"
646,Alan Siegel: Let's simplify legal jargon!,"Tax forms, credit agreements, healthcare legislation: They're crammed with gobbledygook, says Alan Siegel, and incomprehensibly long. He calls for a simple, sensible redesign -- and plain English -- to make legal paperwork intelligible to the rest of us.",266,1265846400,37,1,1269421740,"https://www.ted.com/talks/alan_siegel_let_s_simplify_legal_jargon
"
647,Joel Levine: Why we need to go back to Mars,"Planetary scientist Joel Levine shows some intriguing -- and puzzling -- new discoveries about Mars: craters full of ice, traces of ancient oceans, and compelling hints at the presence, sometime in the past, of life. He makes the case for going back to Mars to find out more.",974,1258675200,25,1,1269507540,"https://www.ted.com/talks/joel_levine
"
648,"Robert Gupta: Music is medicine, music is sanity","Robert Gupta, violinist with the LA Philharmonic, talks about a violin lesson he once gave to a brilliant, schizophrenic musician -- and what he learned. Called back onstage later, Gupta plays his own transcription of the prelude from Bach's Cello Suite No. 1.",566,1265760000,34,1,1269593640,"https://www.ted.com/talks/robert_gupta
"
649,Patsy Rodenburg: Why I do theater,"Patsy Rodenburg says the world needs actors more than ever. In this talk at Michael Howard Studios, she tells the story of a profound encounter that reveals the deeper role theater can play in people's lives.",407,1223510400,0,1,1269611280,"https://www.ted.com/talks/patsy_rodenburg_why_i_do_theater
"
650,Kevin Bales: How to combat modern slavery,"In this moving yet pragmatic talk, Kevin Bales explains the business of modern slavery, a multibillion-dollar economy that underpins some of the worst industries on earth. He shares stats and personal stories from his on-the-ground research -- and names the price of freeing every slave on earth right now.",1081,1265932800,26,1,1269853800,"https://www.ted.com/talks/kevin_bales_how_to_combat_modern_slavery
"
651,Shukla Bose: Teaching one child at a time,"Educating the poor is more than just a numbers game, says Shukla Bose. She tells the story of her groundbreaking Parikrma Humanity Foundation, which brings hope to India's slums by looking past the daunting statistics and focusing on treating each child as an individual.",983,1257465600,32,1,1269941100,"https://www.ted.com/talks/shukla_bose_teaching_one_child_at_a_time
"
652,"Kirk Citron: And now, the real news","How many of today's headlines will matter in 100 years? 1000? Kirk Citron's ""Long News"" project collects stories that not only matter today, but will resonate for decades -- even centuries -- to come. At TED2010, he highlights recent headlines with the potential to shape our future.",201,1265846400,41,1,1270087200,"https://www.ted.com/talks/kirk_citron_and_now_the_real_news
"
653,Derek Sivers: How to start a movement,"With help from some surprising footage, Derek Sivers explains how movements really get started. (Hint: it takes two.)",189,1265846400,65,1,1270104840,"https://www.ted.com/talks/derek_sivers_how_to_start_a_movement
"
654,Adora Svitak: What adults can learn from kids,"Child prodigy Adora Svitak says the world needs ""childish"" thinking: bold ideas, wild creativity and especially optimism. Kids' big dreams deserve high expectations, she says, starting with grownups' willingness to learn from children as much as to teach.",492,1266019200,58,1,1270142220,"https://www.ted.com/talks/adora_svitak
"
655,Jesse Schell: When games invade real life,"Games are invading the real world -- and the runaway popularity of Farmville and Guitar Hero is just the beginning, says Jesse Schell. At the DICE Summit, he makes a startling prediction: a future where 1-ups and experience points break ""out of the box"" and into every part of our daily lives.",1698,1266451200,0,1,1270283520,"https://www.ted.com/talks/jesse_schell_when_games_invade_real_life
"
656,"Elizabeth Pisani: Sex, drugs and HIV -- let's get rational","Armed with bracing logic, wit and her ""public-health nerd"" glasses, Elizabeth Pisani reveals the myriad of inconsistencies in today's political systems that prevent our dollars from effectively fighting the spread of HIV. Her research with at-risk populations -- from junkies in prison to sex workers on the street in Cambodia -- demonstrates the sometimes counter-intuitive measures that could stall the spread of this devastating disease.",1154,1265932800,32,1,1270458960,"https://www.ted.com/talks/elizabeth_pisani_sex_drugs_and_hiv_let_s_get_rational_1
"
657,Dean Kamen: The emotion behind invention,"Soldiers who've lost limbs in service face a daily struggle unimaginable to most of us. At TEDMED, Dean Kamen talks about the profound people and stories that motivated his work to give parts of their lives back with his design for a remarkable prosthetic arm.",1172,1256515200,21,1,1270543260,"https://www.ted.com/talks/dean_kamen_the_emotion_behind_invention
"
658,Dennis Hong: My seven species of robot -- and how we created them,"Meet seven all-terrain robots -- like the humanoid, soccer-playing DARwIn and the cliff-gripping CLIMBeR -- built by Dennis Hong's robotics team at RoMeLa, based at Virginia Tech. Watch to the end for the five creative secrets to his lab's success.",955,1252540800,26,1,1270642560,"https://www.ted.com/talks/dennis_hong_my_seven_species_of_robot
"
659,Jonathan Drori: Every pollen grain has a story,"Pollen goes unnoticed by most of us, except when hay fever strikes. But microscopes reveal it comes in stunning colors and shapes -- and travels remarkably well. Jonathan Drori gives an up-close glimpse of these fascinating flecks of plant courtship.",432,1265846400,28,1,1270717020,"https://www.ted.com/talks/jonathan_drori_every_pollen_grain_has_a_story
"
